Subj_373,50,3,100,1,50,4,60,3,40,4,120,1,100,2,45,4,-70,1,80,2,45,4,-10,3,90,1,110,2,55,4,55,3,-190,1,120,2,100,1,5,3,60,4,90,2,-120,1,45,3,40,4,0,3,120,1,55,4,100,2,-140,1,50,4,90,2,45,3,-260,1,-190,4,120,2,55,4,110,1,10,3,-1140,2,40,4,80,2,-10,3,-220,1,110,2,90,1,60,4,55,3,-150,1,100,2,40,4,90,2,45,4,30,3,-80,1,110,1,55,4,-1370,2,120,2,130,2,65,4,70,4,50,4,110,2,90,2,100,2,120,2,-1630,2,-210,1,-20,1,-205,4,-10,3,-130,1,60,4,55,4,110,2,140,2,65,4,80,4,40,4,100,1,-130,1,45,3,45,3,-160,1,80,4,130,2,40,3,25,3,110,1,-240,1,100,2,110,2,40,4,100,1,-15,3,120,2,120,2,-80,1,65,4,Wood
Subj_374,100,2,50,3,100,1,50,4,80,2,120,1,-70,1,110,2,90,1,120,2,-190,1,90,2,60,3,100,2,90,2,120,2,-1140,2,80,2,110,2,100,1,40,4,-10,3,-120,1,120,1,100,2,55,3,45,4,90,2,-1370,2,5,3,45,3,0,3,45,3,120,2,10,3,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,-140,1,55,4,40,4,60,4,-10,3,130,2,-260,1,40,4,45,4,55,4,65,4,70,4,50,4,55,3,30,3,110,2,110,1,-220,1,90,2,100,2,120,2,-205,4,-10,3,-1630,2,90,1,-150,1,-80,1,60,4,55,4,45,3,45,3,65,4,80,4,40,4,110,2,80,4,140,2,40,4,110,1,65,4,-245,4,-210,1,60,4,65,4,75,4,130,2,40,3,25,3,-20,1,-130,1,60,4,65,4,100,2,110,2,-15,3,100,1,-130,1,-250,4,Wood
Subj_375,100,1,100,2,50,3,50,4,120,1,80,2,60,3,40,4,45,4,-10,3,110,2,-70,1,90,1,120,2,55,3,45,4,55,4,5,3,90,2,-190,1,100,1,100,2,45,3,60,4,40,4,0,3,90,2,-120,1,120,1,120,2,45,3,55,4,50,4,10,3,-1140,2,-140,1,-260,1,80,2,110,2,100,2,90,2,-1370,2,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,-10,3,55,3,30,3,120,2,130,2,110,2,90,2,100,2,110,1,70,4,50,4,-10,3,120,2,-205,4,-220,1,45,3,45,3,-1630,2,60,4,40,3,110,2,90,1,55,4,25,3,140,2,65,4,-150,1,-15,3,130,2,80,4,40,4,70,3,80,4,40,4,-10,3,100,2,-80,1,65,4,60,3,110,2,110,1,120,2,40,3,-245,4,55,3,120,2,-210,1,140,2,30,3,110,2,Wood
Subj_376,100,2,50,4,80,2,100,1,50,3,40,4,120,1,-70,1,110,2,60,3,120,2,90,2,90,1,-190,1,100,2,45,4,90,2,120,2,-1140,2,100,1,80,2,-10,3,110,2,-120,1,100,2,90,2,-1370,2,55,3,120,1,120,2,-140,1,5,3,45,4,130,2,110,2,-260,1,110,1,45,3,90,2,55,4,100,2,0,3,-220,1,120,2,-1630,2,90,1,45,3,60,4,110,2,10,3,140,2,-150,1,130,2,-10,3,40,4,100,2,55,4,-80,1,110,2,110,1,-210,1,-20,1,-130,1,100,1,55,3,120,2,50,4,120,2,-130,1,140,2,30,3,110,2,-10,3,-190,4,-160,1,110,1,130,2,45,3,45,3,-1860,2,-240,1,120,2,110,2,100,1,130,2,40,3,150,2,55,4,40,4,110,2,-80,1,150,2,120,2,25,3,-15,3,70,3,60,4,40,4,45,4,55,4,Wood
Subj_377,50,3,60,3,50,4,40,4,100,2,100,1,120,1,-70,1,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,3,5,3,45,3,0,3,80,2,110,2,100,2,90,2,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-1370,2,90,1,-190,1,100,1,-120,1,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,Wood
Subj_378,100,1,120,1,-70,1,90,1,100,2,50,3,50,4,-190,1,80,2,110,2,60,3,40,4,120,2,-10,3,45,4,45,4,90,2,100,1,55,3,55,4,100,2,-120,1,60,4,5,3,90,2,120,2,40,4,-1140,2,55,4,50,4,45,3,-190,4,120,1,55,4,80,2,0,3,40,4,110,2,-140,1,100,2,60,4,90,2,40,4,-1370,2,45,3,120,2,45,4,10,3,130,2,-260,1,110,2,55,4,90,2,65,4,100,2,70,4,120,2,50,4,-1630,2,-205,4,-10,3,110,1,60,4,55,4,-220,1,55,3,65,4,110,2,140,2,80,4,30,3,130,2,40,4,100,2,80,4,40,4,65,4,110,2,-245,4,120,2,120,2,140,2,110,2,130,2,-1860,2,90,1,120,2,110,2,60,4,-10,3,130,2,-150,1,150,2,65,4,75,4,60,4,65,4,-250,4,110,2,85,4,Wood
Subj_379,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,50,3,60,3,-10,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,100,1,120,1,-70,1,90,1,80,2,55,3,55,4,40,4,5,3,110,2,-190,1,100,2,45,3,60,4,40,4,0,3,45,4,90,2,55,4,100,1,65,4,-120,1,70,4,50,4,-205,4,120,1,60,4,-140,1,-1370,2,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,-260,1,60,4,65,4,-250,4,120,2,45,3,10,3,-10,3,85,4,110,1,130,2,-220,1,90,1,-150,1,45,4,-80,1,110,2,90,2,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,85,4,70,4,75,4,85,4,95,4,55,4,Wood
Subj_380,50,4,50,3,100,2,100,1,80,2,120,1,60,3,40,4,-70,1,110,2,-10,3,45,4,120,2,45,4,90,2,55,4,100,2,60,4,90,2,120,2,-1140,2,40,4,55,4,55,3,90,1,50,4,-190,1,5,3,-190,4,45,3,0,3,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,80,2,45,3,100,1,60,4,110,2,10,3,-120,1,55,4,65,4,100,2,-10,3,80,4,90,2,40,4,120,1,80,4,-140,1,-260,1,40,4,65,4,-245,4,-1370,2,55,3,30,3,-10,3,45,3,45,3,60,4,65,4,75,4,110,1,60,4,120,2,65,4,40,3,-250,4,-220,1,85,4,45,4,25,3,55,4,130,2,70,4,110,2,55,4,-15,3,70,4,80,4,90,2,65,4,70,4,100,2,-270,4,90,4,50,4,120,2,60,4,75,4,70,3,Wood
Subj_381,100,1,120,1,50,3,100,2,50,4,80,2,110,2,120,2,90,2,-70,1,90,1,-190,1,100,2,100,1,90,2,60,3,40,4,-10,3,55,3,5,3,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,-120,1,45,3,0,3,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,45,4,45,4,55,4,60,4,45,3,40,4,40,3,55,4,25,3,50,4,-15,3,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,70,3,-10,3,65,4,60,3,80,4,40,4,40,3,80,4,55,3,40,4,30,3,15,3,10,3,55,3,65,4,40,3,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,-35,3,70,4,120,1,120,2,55,4,70,4,80,4,65,4,70,4,30,3,40,3,-270,4,-140,1,Wood
Subj_382,100,1,120,1,-70,1,50,3,50,4,100,2,90,1,40,4,80,2,60,3,-190,1,100,1,-120,1,120,1,45,4,-10,3,55,3,5,3,45,3,110,2,120,2,90,2,-140,1,-260,1,0,3,110,1,-220,1,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,90,1,-150,1,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,45,3,120,2,130,2,-80,1,110,1,-210,1,-20,1,110,2,10,3,40,4,-130,1,100,1,-130,1,-160,1,110,1,-240,1,90,2,60,4,-10,3,100,1,55,3,40,4,100,2,30,3,-80,1,-120,1,120,2,45,4,-10,3,-1630,2,-40,1,110,2,-110,1,45,3,140,2,55,4,120,1,45,3,130,2,65,4,-220,1,70,4,100,2,40,3,-80,1,50,4,-110,1,25,3,110,2,-205,4,-120,1,-15,3,120,2,120,2,Wood
Subj_383,100,2,100,1,50,3,50,4,80,2,110,2,120,2,60,3,-10,3,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,120,1,-70,1,90,2,100,2,90,2,55,3,5,3,45,3,0,3,120,2,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,-1140,2,45,3,40,3,25,3,90,1,-190,1,40,4,60,4,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,15,3,50,3,60,3,80,2,40,3,45,3,55,3,50,3,-10,3,60,3,5,3,20,3,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,Wood
Subj_384,100,2,80,2,50,4,40,4,50,3,60,3,45,4,-10,3,100,1,110,2,120,2,90,2,45,4,55,4,55,3,120,1,-70,1,100,2,90,2,5,3,45,3,60,4,40,4,55,4,50,4,-190,4,0,3,120,2,90,1,-190,1,55,4,45,3,40,4,100,1,-1140,2,10,3,60,4,40,4,-10,3,80,2,110,2,-120,1,45,4,55,4,100,2,65,4,55,3,30,3,-10,3,45,3,45,3,70,4,90,2,120,1,-140,1,-1370,2,50,4,40,3,25,3,-205,4,60,4,55,4,65,4,120,2,-260,1,130,2,110,2,80,4,40,4,110,1,-220,1,90,2,100,2,-15,3,80,4,40,4,65,4,-245,4,70,3,60,4,120,2,-10,3,90,1,-150,1,-1630,2,-80,1,110,2,140,2,60,3,65,4,75,4,60,4,65,4,110,1,130,2,-210,1,100,2,110,2,120,2,40,3,Wood
Subj_385,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,50,3,60,3,-10,3,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,100,1,120,1,-70,1,50,4,-190,4,90,1,-190,1,55,3,5,3,45,3,0,3,55,4,80,2,110,2,100,2,45,3,40,4,100,1,-120,1,60,4,10,3,40,4,-10,3,45,4,55,4,65,4,70,4,90,2,50,4,120,1,-140,1,-205,4,55,3,30,3,-10,3,-1370,2,60,4,55,4,-260,1,45,3,65,4,110,1,45,3,120,2,80,4,40,3,130,2,-220,1,40,4,25,3,-15,3,70,3,80,4,-10,3,40,4,65,4,-245,4,90,1,60,4,60,3,110,2,40,3,65,4,-150,1,75,4,60,4,65,4,-250,4,85,4,45,4,55,4,70,4,55,4,70,4,80,4,55,3,65,4,70,4,-270,4,30,3,Wood
Subj_386,50,3,100,2,50,4,100,1,80,2,40,4,120,1,-70,1,110,2,60,3,45,4,120,2,-10,3,90,2,45,4,100,2,90,1,55,4,55,3,-190,1,90,2,5,3,120,2,60,4,-1140,2,40,4,45,3,55,4,0,3,100,1,80,2,-120,1,50,4,-190,4,45,3,110,2,120,1,-140,1,-260,1,110,1,100,2,-220,1,55,4,90,2,10,3,-1370,2,90,1,-150,1,40,4,60,4,-10,3,-80,1,120,2,130,2,55,3,110,1,30,3,110,2,40,4,-10,3,90,2,-210,1,45,4,45,3,100,2,-20,1,-130,1,120,2,45,3,55,4,-1630,2,65,4,40,3,70,4,25,3,110,2,140,2,130,2,100,2,110,2,120,2,100,1,-130,1,50,4,-15,3,-205,4,-160,1,110,1,-240,1,100,1,-80,1,70,3,-10,3,-120,1,60,3,-40,1,40,3,-110,1,55,3,120,1,Wood
Subj_387,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,100,1,50,3,50,4,60,3,120,2,120,1,-10,3,55,3,40,4,130,2,5,3,110,2,45,4,-70,1,90,2,45,3,45,4,90,1,-190,1,100,1,-120,1,100,2,0,3,55,4,120,2,45,3,60,4,-1630,2,110,2,120,1,-140,1,-260,1,140,2,10,3,40,4,55,4,50,4,-190,4,-10,3,55,3,30,3,-10,3,45,3,55,4,130,2,110,1,45,3,40,3,25,3,100,2,-220,1,-15,3,70,3,40,4,60,4,40,4,-10,3,45,4,90,1,110,2,60,3,55,4,40,3,120,2,-150,1,55,3,65,4,30,3,70,4,15,3,50,4,10,3,-205,4,55,3,40,3,-35,3,120,2,30,3,40,3,-80,1,75,3,30,3,35,3,45,3,65,3,140,2,Wood
Subj_388,100,1,50,3,50,4,100,2,120,1,-70,1,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,40,4,45,4,60,3,80,2,110,2,100,2,90,2,-1370,2,-10,3,45,4,90,1,55,4,55,3,-190,1,5,3,60,4,40,4,55,4,120,2,50,4,100,1,-190,4,130,2,110,2,90,2,100,2,45,3,-120,1,120,2,-1630,2,55,4,0,3,120,1,-140,1,110,2,140,2,130,2,45,3,40,4,60,4,40,4,100,2,110,2,-260,1,10,3,120,2,45,4,120,2,55,4,110,1,65,4,140,2,70,4,-10,3,-220,1,50,4,110,2,55,3,90,1,-205,4,130,2,-1860,2,120,2,60,4,30,3,-150,1,110,2,130,2,55,4,-80,1,-10,3,65,4,150,2,110,1,80,4,110,2,45,3,-210,1,40,4,150,2,120,2,80,4,-20,1,-130,1,140,2,140,2,Wood
Subj_389,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,100,1,50,3,50,4,110,2,100,2,90,2,-1370,2,120,1,-70,1,60,3,-10,3,40,4,120,2,130,2,55,3,110,2,90,2,45,4,45,4,90,1,100,2,5,3,120,2,-1630,2,110,2,140,2,130,2,100,2,110,2,120,2,120,2,140,2,110,2,130,2,-1860,2,120,2,110,2,130,2,150,2,110,2,150,2,120,2,45,3,-190,1,140,2,140,2,55,4,0,3,150,2,130,2,120,2,100,1,-120,1,140,2,-2090,2,120,2,160,2,130,2,150,2,120,1,-140,1,-260,1,150,2,160,2,140,2,130,2,150,2,170,2,110,1,-220,1,90,1,-150,1,130,2,-2330,2,140,2,160,2,-80,1,60,4,45,3,10,3,-10,3,110,1,40,4,55,3,55,4,50,4,-210,1,-20,1,-130,1,30,3,Wood
Subj_390,50,3,100,1,100,2,50,4,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,60,3,-10,3,40,4,120,1,80,2,-70,1,45,4,55,3,5,3,45,3,90,1,0,3,-190,1,45,4,55,4,45,3,60,4,10,3,40,4,-10,3,55,4,100,1,50,4,-120,1,-190,4,55,3,30,3,-10,3,45,3,55,4,40,4,45,3,60,4,40,3,40,4,25,3,45,4,-15,3,120,1,55,4,70,3,-140,1,-10,3,65,4,70,4,60,3,50,4,40,3,-205,4,55,3,30,3,15,3,60,4,55,4,10,3,55,3,40,3,-35,3,30,3,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,-260,1,110,2,100,2,90,2,-1370,2,85,4,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,Wood
Subj_391,50,4,40,4,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,50,3,60,3,-10,3,100,2,80,2,110,2,120,2,90,2,100,2,90,2,55,4,40,4,60,4,40,4,45,4,55,4,120,2,-1140,2,65,4,70,4,80,2,110,2,100,2,90,2,50,4,-205,4,100,1,120,1,-70,1,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,60,4,65,4,75,4,60,4,65,4,-250,4,-1370,2,55,3,5,3,85,4,120,2,130,2,110,2,90,2,45,4,55,4,70,4,55,4,70,4,80,4,65,4,70,4,-270,4,90,4,50,4,60,4,75,4,60,4,75,4,45,3,90,1,85,4,70,4,75,4,85,4,95,4,55,4,-310,4,80,4,65,4,0,3,100,2,-190,1,120,2,45,3,10,3,-10,3,-1630,2,55,3,110,2,140,2,130,2,Wood
Subj_392,100,1,100,2,50,3,50,4,120,1,80,2,-70,1,60,3,-10,3,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,40,4,45,4,45,4,55,3,90,1,120,2,55,4,5,3,45,3,0,3,-190,1,130,2,110,2,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,45,3,10,3,-10,3,55,3,30,3,-10,3,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,4,100,1,90,2,60,3,40,3,-120,1,100,2,120,2,120,1,40,4,45,4,55,3,30,3,-1630,2,-140,1,-260,1,110,1,-220,1,90,1,-150,1,-80,1,110,1,110,2,140,2,15,3,130,2,100,2,55,4,65,4,10,3,55,3,40,3,-35,3,110,2,70,4,50,4,-210,1,-20,1,-205,4,60,4,55,4,30,3,40,3,120,2,120,2,75,3,Wood
Subj_393,100,2,50,3,100,1,50,4,60,3,80,2,120,1,110,2,-10,3,40,4,55,3,-70,1,120,2,5,3,45,4,90,1,45,4,-190,1,90,2,45,3,55,4,100,1,100,2,0,3,60,4,-120,1,90,2,45,3,40,4,120,2,120,1,10,3,55,4,-140,1,-1140,2,-10,3,55,3,50,4,-260,1,80,2,30,3,-190,4,-10,3,110,1,110,2,45,3,55,4,-220,1,100,2,45,3,40,4,90,1,90,2,40,3,60,4,40,4,25,3,-1370,2,-150,1,120,2,-15,3,45,4,-80,1,130,2,70,3,55,4,110,1,110,2,-10,3,65,4,60,3,-210,1,90,2,40,3,70,4,100,2,-20,1,120,2,55,3,50,4,-130,1,-1630,2,30,3,-205,4,100,1,110,2,15,3,60,4,-130,1,10,3,55,4,65,4,80,4,40,4,80,4,40,4,65,4,-245,4,55,3,40,3,Wood
Subj_394,100,1,120,1,-70,1,90,1,-190,1,100,2,80,2,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,80,2,110,2,100,2,90,2,-1370,2,50,3,60,3,-10,3,120,2,130,2,100,1,-120,1,50,4,40,4,55,3,45,4,120,1,110,2,5,3,45,4,55,4,60,4,40,4,55,4,50,4,45,3,-190,4,90,2,-140,1,100,2,0,3,120,2,55,4,40,4,60,4,45,3,10,3,40,4,45,4,-10,3,55,3,55,4,65,4,30,3,-10,3,70,4,50,4,45,3,45,3,-205,4,60,4,55,4,65,4,80,4,40,3,-260,1,25,3,-15,3,40,4,80,4,40,4,70,3,65,4,-10,3,-245,4,60,3,40,3,60,4,65,4,-1630,2,75,4,60,4,55,3,65,4,30,3,-250,4,85,4,45,4,55,4,70,4,15,3,10,3,55,3,40,3,-35,3,55,4,Wood
Subj_395,50,3,100,2,80,2,60,3,110,2,-10,3,120,2,90,2,100,2,90,2,120,2,-1140,2,50,4,55,3,40,4,80,2,100,1,110,2,45,4,100,2,5,3,120,1,90,2,-70,1,-1370,2,45,4,45,3,90,1,0,3,55,4,-190,1,60,4,45,3,120,2,100,1,130,2,10,3,40,4,55,4,50,4,-190,4,-120,1,110,2,-10,3,90,2,100,2,55,4,120,2,40,4,120,1,-1630,2,-140,1,60,4,55,3,110,2,140,2,40,4,30,3,-260,1,130,2,-10,3,45,3,45,3,100,2,110,2,120,2,120,2,45,4,55,4,65,4,110,1,40,3,70,4,50,4,140,2,-205,4,110,2,-220,1,130,2,-1860,2,90,1,120,2,-150,1,25,3,110,2,130,2,150,2,60,4,-80,1,110,2,150,2,120,2,140,2,140,2,150,2,130,2,55,4,120,2,140,2,65,4,Wood
Subj_396,50,4,50,3,100,2,100,1,120,1,-70,1,80,2,60,3,40,4,-10,3,110,2,120,2,90,2,45,4,45,4,55,4,60,4,40,4,100,2,90,2,120,2,55,4,-1140,2,50,4,-190,4,55,3,90,1,80,2,5,3,110,2,-190,1,100,2,55,4,45,3,90,2,100,1,0,3,40,4,45,3,-120,1,120,1,-140,1,-1370,2,120,2,10,3,60,4,40,4,45,4,-260,1,55,4,65,4,-10,3,70,4,55,3,50,4,30,3,-205,4,60,4,-10,3,130,2,110,1,45,3,55,4,45,3,65,4,-220,1,80,4,40,3,25,3,110,2,90,1,-15,3,40,4,80,4,70,3,90,2,40,4,65,4,-245,4,-10,3,100,2,-150,1,60,3,40,3,120,2,55,3,60,4,30,3,65,4,75,4,-1630,2,-80,1,15,3,60,4,65,4,10,3,55,3,-250,4,110,2,40,3,Wood
Subj_397,50,3,60,3,50,4,100,2,80,2,100,1,120,1,-70,1,40,4,-10,3,45,4,45,4,90,1,110,2,120,2,-190,1,100,1,-120,1,55,4,60,4,40,4,120,1,90,2,55,4,50,4,55,3,100,2,-140,1,5,3,90,2,-190,4,45,3,120,2,-260,1,-1140,2,55,4,0,3,110,1,80,2,110,2,40,4,45,3,10,3,-220,1,90,1,-150,1,-80,1,110,1,60,4,100,2,90,2,40,4,-210,1,-1370,2,120,2,45,4,55,4,-20,1,-10,3,130,2,110,2,90,2,100,2,120,2,-1630,2,110,2,55,3,30,3,-130,1,100,1,65,4,-10,3,140,2,130,2,70,4,-130,1,45,3,-160,1,50,4,110,1,-240,1,100,1,-80,1,45,3,40,3,100,2,110,2,-205,4,60,4,120,2,25,3,120,2,55,4,-120,1,-40,1,65,4,140,2,-15,3,80,4,110,2,Wood
Subj_398,100,1,50,3,50,4,60,3,120,1,-70,1,-10,3,55,3,40,4,45,4,90,1,100,2,80,2,45,4,110,2,5,3,55,4,120,2,-190,1,60,4,90,2,100,2,45,3,40,4,0,3,100,1,-120,1,45,3,90,2,120,1,55,4,10,3,-140,1,50,4,-260,1,120,2,110,1,-10,3,-190,4,55,4,55,3,-1140,2,80,2,110,2,40,4,-220,1,30,3,100,2,90,1,60,4,90,2,-10,3,45,3,40,4,45,3,-150,1,-1370,2,40,3,120,2,-80,1,45,4,55,4,25,3,130,2,-15,3,65,4,110,2,70,3,110,1,90,2,-10,3,100,2,70,4,60,3,120,2,50,4,40,3,-1630,2,110,2,-210,1,140,2,55,3,30,3,-20,1,-130,1,-205,4,15,3,130,2,100,1,100,2,-130,1,10,3,60,4,-160,1,55,3,110,1,110,2,55,4,-240,1,65,4,Wood
Subj_399,50,3,50,4,100,2,100,1,80,2,110,2,120,2,120,1,40,4,90,2,-70,1,100,2,90,2,60,3,-10,3,45,4,120,2,45,4,-1140,2,55,4,55,3,5,3,45,3,60,4,0,3,90,1,-190,1,40,4,55,4,50,4,-190,4,45,3,80,2,110,2,100,2,90,2,-1370,2,10,3,-10,3,55,3,30,3,55,4,-10,3,40,4,60,4,40,4,45,4,55,4,65,4,120,2,100,1,70,4,45,3,50,4,45,3,-205,4,130,2,-120,1,120,1,40,3,25,3,-15,3,60,4,70,3,-10,3,60,3,110,2,-140,1,55,4,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,65,4,30,3,80,4,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,50,3,-5,3,10,3,45,3,90,2,80,3,35,3,40,3,50,3,45,3,-15,3,55,3,0,3,Wood
Subj_400,100,1,100,2,50,3,50,4,80,2,120,1,-70,1,110,2,60,3,40,4,-10,3,45,4,120,2,45,4,90,1,55,3,90,2,55,4,-190,1,100,2,60,4,5,3,90,2,40,4,100,1,45,3,-120,1,120,2,55,4,120,1,0,3,-1140,2,50,4,-140,1,80,2,-190,4,45,3,-260,1,110,2,10,3,100,2,55,4,90,2,40,4,-1370,2,-10,3,110,1,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,55,3,30,3,-10,3,120,2,130,2,110,2,90,2,100,2,120,2,-1630,2,-220,1,90,1,-150,1,-80,1,60,4,55,4,65,4,80,4,40,4,45,3,45,3,40,3,25,3,-15,3,70,3,-10,3,60,3,40,3,55,3,30,3,15,3,10,3,55,3,40,3,-35,3,30,3,40,3,75,3,30,3,35,3,45,3,65,3,-20,3,110,2,140,2,Wood
Subj_401,100,1,120,1,50,3,50,4,100,2,80,2,-70,1,110,2,120,2,90,2,100,2,90,2,120,2,-1140,2,60,3,40,4,-10,3,45,4,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,90,1,55,3,-190,1,5,3,80,2,110,2,100,2,90,2,-1370,2,55,4,40,4,100,1,-120,1,60,4,45,3,40,4,0,3,120,2,45,4,130,2,110,2,90,2,55,4,65,4,70,4,50,4,-205,4,120,1,100,2,45,3,10,3,120,2,-1630,2,60,4,55,4,65,4,80,4,-140,1,40,4,-10,3,80,4,40,4,65,4,110,2,140,2,-245,4,130,2,100,2,110,2,120,2,55,3,120,2,30,3,140,2,110,2,130,2,-1860,2,-260,1,60,4,120,2,110,2,130,2,150,2,65,4,110,2,150,2,120,2,140,2,140,2,150,2,130,2,75,4,120,2,140,2,-2090,2,Wood
Subj_402,50,3,60,3,-10,3,100,1,55,3,50,4,120,1,-70,1,100,2,80,2,5,3,40,4,110,2,45,4,120,2,45,4,90,1,45,3,90,2,55,4,60,4,40,4,-190,1,100,2,0,3,90,2,120,2,-1140,2,55,4,50,4,-190,4,45,3,100,1,80,2,10,3,-120,1,110,2,55,4,40,4,-10,3,120,1,100,2,60,4,90,2,-140,1,55,3,30,3,-1370,2,-10,3,40,4,45,4,-260,1,110,1,-220,1,45,3,45,3,55,4,40,3,65,4,25,3,70,4,90,1,-15,3,50,4,-150,1,-80,1,120,2,70,3,-205,4,110,1,130,2,60,4,55,4,-10,3,-210,1,65,4,80,4,40,4,60,3,40,3,80,4,40,4,110,2,65,4,-245,4,55,3,90,2,-20,1,60,4,30,3,65,4,75,4,60,4,65,4,-250,4,15,3,-130,1,100,2,120,2,85,4,Wood
Subj_403,100,1,50,3,120,1,100,2,-70,1,80,2,110,2,50,4,60,3,-10,3,90,1,120,2,90,2,-190,1,100,1,-120,1,40,4,55,3,45,4,45,4,55,4,100,2,5,3,45,3,60,4,40,4,120,1,-140,1,90,2,120,2,0,3,45,3,10,3,-10,3,-1140,2,55,4,50,4,55,3,30,3,-190,4,55,4,80,2,40,4,60,4,-260,1,110,2,-10,3,40,4,45,4,100,2,90,2,55,4,65,4,70,4,50,4,-1370,2,120,2,130,2,110,2,-205,4,45,3,45,3,90,2,110,1,60,4,100,2,55,4,40,3,-220,1,90,1,-150,1,-80,1,120,2,25,3,-15,3,70,3,-10,3,65,4,-1630,2,80,4,110,1,40,4,60,3,80,4,110,2,40,4,-210,1,140,2,130,2,40,3,55,3,65,4,30,3,15,3,-245,4,10,3,55,3,40,3,-35,3,30,3,Wood
Subj_404,100,2,100,1,80,2,120,1,-70,1,50,4,50,3,60,3,-10,3,40,4,110,2,120,2,90,2,100,2,90,2,90,1,120,2,-1140,2,-190,1,55,3,5,3,80,2,110,2,100,2,90,2,100,1,45,4,45,3,-1370,2,120,2,130,2,110,2,90,2,-120,1,100,2,120,2,-1630,2,0,3,110,2,120,1,-140,1,-260,1,45,4,55,4,60,4,40,4,55,4,50,4,-190,4,55,4,40,4,60,4,40,4,45,4,55,4,65,4,70,4,50,4,-205,4,60,4,55,4,65,4,80,4,40,4,80,4,40,4,65,4,110,1,140,2,-245,4,-220,1,130,2,45,3,10,3,-10,3,100,2,90,1,60,4,65,4,110,2,55,3,75,4,30,3,-10,3,60,4,120,2,-150,1,65,4,-250,4,120,2,45,3,85,4,-80,1,110,1,140,2,-210,1,110,2,-20,1,45,4,55,4,Wood
